@relation colorferet_asian_black

@attribute At001 numeric
@attribute At002 numeric
@attribute At003 numeric
@attribute At004 numeric
@attribute At005 numeric
@attribute At006 numeric
@attribute At007 numeric
@attribute At008 numeric
@attribute At009 numeric
@attribute At010 numeric
@attribute At011 numeric
@attribute At012 numeric
@attribute At013 numeric
@attribute At014 numeric
@attribute At015 numeric
@attribute At016 numeric
@attribute At017 numeric
@attribute At018 numeric
@attribute At019 numeric
@attribute At020 numeric
@attribute At021 numeric
@attribute At022 numeric
@attribute At023 numeric
@attribute At024 numeric
@attribute At025 numeric
@attribute At026 numeric
@attribute At027 numeric
@attribute At028 numeric
@attribute At029 numeric
@attribute At030 numeric
@attribute At031 numeric
@attribute At032 numeric
@attribute At033 numeric
@attribute At034 numeric
@attribute At035 numeric
@attribute At036 numeric
@attribute At037 numeric
@attribute At038 numeric
@attribute At039 numeric
@attribute At040 numeric
@attribute At041 numeric
@attribute At042 numeric
@attribute At043 numeric
@attribute At044 numeric
@attribute At045 numeric
@attribute At046 numeric
@attribute At047 numeric
@attribute At048 numeric
@attribute At049 numeric
@attribute At050 numeric
@attribute At051 numeric
@attribute At052 numeric
@attribute At053 numeric
@attribute At054 numeric
@attribute At055 numeric
@attribute At056 numeric
@attribute At057 numeric
@attribute At058 numeric
@attribute At059 numeric
@attribute At060 numeric
@attribute At061 numeric
@attribute At062 numeric
@attribute At063 numeric
@attribute At064 numeric
@attribute At065 numeric
@attribute At066 numeric
@attribute At067 numeric
@attribute At068 numeric
@attribute At069 numeric
@attribute At070 numeric
@attribute At071 numeric
@attribute At072 numeric
@attribute At073 numeric
@attribute At074 numeric
@attribute At075 numeric
@attribute At076 numeric
@attribute At077 numeric
@attribute At078 numeric
@attribute At079 numeric
@attribute At080 numeric
@attribute At081 numeric
@attribute At082 numeric
@attribute At083 numeric
@attribute At084 numeric
@attribute At085 numeric
@attribute At086 numeric
@attribute At087 numeric
@attribute At088 numeric
@attribute At089 numeric
@attribute At090 numeric
@attribute At091 numeric
@attribute At092 numeric
@attribute At093 numeric
@attribute At094 numeric
@attribute At095 numeric
@attribute At096 numeric
@attribute At097 numeric
@attribute At098 numeric
@attribute At099 numeric
@attribute At100 numeric
@attribute At101 numeric
@attribute At102 numeric
@attribute At103 numeric
@attribute At104 numeric
@attribute At105 numeric
@attribute At106 numeric
@attribute At107 numeric
@attribute At108 numeric
@attribute At109 numeric
@attribute At110 numeric
@attribute At111 numeric
@attribute At112 numeric
@attribute At113 numeric
@attribute At114 numeric
@attribute At115 numeric
@attribute At116 numeric
@attribute At117 numeric
@attribute At118 numeric
@attribute At119 numeric
@attribute At120 numeric
@attribute At121 numeric
@attribute At122 numeric
@attribute At123 numeric
@attribute At124 numeric
@attribute At125 numeric
@attribute At126 numeric
@attribute At127 numeric
@attribute At128 numeric
@attribute gender {M, F}
@attribute age {10, 20, 30, 40, 50, 60, 70}
@attribute race {Asian, Black-or-African-American}

@data
-0.196594983,0.087407708,0.099541143,-0.017300658,-0.098294996,-0.135979488,0.047090679,-0.084474988,0.199762806,-0.068483189,0.244487092,-0.008269154,-0.19490537,-0.10338071,-0.024704069,0.135481089,-0.161021739,-0.14890261,-0.040826783,-0.142152682,0.045661997,0.013139924,-0.029675681,0.095727839,-0.144885346,-0.287831634,-0.132953718,-0.169004321,0.040376034,-0.023513306,-0.011680496,0.070736103,-0.162965268,-0.063538432,-0.027475096,0.051176369,0.034713116,0.010614391,0.156880215,0.013920265,-0.134749219,-0.108734891,0.077066667,0.27728647,0.181924909,-0.025113659,0.060230672,0.011340216,0.104518592,-0.193010151,-0.013260584,0.109183662,0.222364932,0.06860251,0.05273471,-0.209921643,-0.039416827,0.091994576,-0.18722178,0.060583748,-0.042307384,-0.127718329,-0.109008163,-0.026244286,0.295770258,0.121936649,-0.10191752,-0.119634047,0.276173174,-0.19295007,-0.033861555,0.087060049,-0.144083351,-0.104168132,-0.301088035,0.017230637,0.413414299,0.063804515,-0.166748181,0.058872096,-0.188629478,-0.001491781,-0.072503522,0.040776279,-0.127055049,0.105264589,-0.146004751,-0.006090276,0.173462853,-0.045684315,0.030737914,0.192986235,0.028500903,0.057540994,0.050463825,-0.048663586,-0.059155192,-0.087613396,-0.082081944,-0.035274476,-0.035250656,-0.1525888,-0.019118842,0.023431901,-0.229566962,0.10202875,0.05443221,-0.018948702,-0.137495458,0.036895342,-0.072469771,-0.044830978,0.189972907,-0.226414263,0.16643481,0.166395918,-0.01763678,0.207585201,-0.008905824,0.065883227,-0.098227389,-0.078429416,-0.043923944,-0.018879496,0.04307472,-0.123389259,0.022532478,0.064406686,F,10,Black-or-African-American
-0.201143175,0.159297809,0.067581028,0.035489656,-0.091372855,-0.035480153,0.087785482,-0.05990126,0.143652156,-0.027834702,0.256489426,-0.023424849,-0.176213816,-0.102678612,0.023219083,0.149824709,-0.168302387,-0.178584248,-0.093726598,-0.100043505,0.011710104,0.019177338,-0.066350862,0.035653584,-0.14181599,-0.288653851,-0.03008052,-0.149647444,0.087443754,-0.137717798,0.064734481,0.083694071,-0.206621349,-0.065533504,-0.037035622,0.116753429,0.039347459,0.077683024,0.121901006,0.01338425,-0.170529887,-0.027749695,0.018948719,0.340241402,0.185738504,0.00090266,-0.013847509,-0.006326016,-0.011006143,-0.230126277,-0.005483676,0.077128515,0.164210811,0.087263599,-0.068159103,-0.176074117,-0.01396706,-0.006861329,-0.175390691,0.104036681,0.09099064,-0.208629459,-0.089877516,0.016874863,0.29943803,0.009904828,-0.120674744,-0.065713823,0.17816627,-0.144229978,-0.045455184,0.069196478,-0.062144823,-0.101997554,-0.338087291,0.110972382,0.449448138,0.058743294,-0.245413274,-0.003782833,-0.163528129,0.043090045,-0.03133367,0.087798499,-0.116633981,0.023313254,-0.171846747,0.036760297,0.165991187,-0.006117316,-0.003013581,0.199472785,0.001965724,0.026950989,0.049215823,0.042368084,-0.03945528,-0.09746664,-0.067530721,-0.099452928,0.055527631,-0.169298142,-0.021556944,0.121116325,-0.18990314,0.199400514,0.022925278,0.019871496,0.005584857,0.070872709,-0.026755091,-0.067750618,0.220412716,-0.179848045,0.195774198,0.231845438,-0.006252559,0.156201124,0.080636494,0.123108141,-0.101345979,0.004212216,-0.112125129,-0.02789389,0.022484915,-0.097864553,0.053065818,0.076170623,M,20,Black-or-African-American
-0.215806752,0.054298379,0.085135698,-0.016454309,0.004466072,-0.127315983,0.039995123,-0.064427003,0.172393739,-0.076780304,0.253018796,-0.013898853,-0.178969055,-0.109739058,0.090923086,0.121967778,-0.194350779,-0.091915518,-0.08285249,-0.154936403,-0.010019537,0.02930527,-0.008184452,0.101115078,-0.187942773,-0.282046705,-0.128797799,-0.124093205,0.082398877,-0.090218931,-0.029121744,0.053786166,-0.165144503,-0.060816444,-0.046055689,0.09620212,0.026544813,-0.067761146,0.176056042,0.080909461,-0.093729347,-0.065477684,0.00465722,0.333958805,0.20724231,-0.049148943,0.014074462,0.015054069,0.106351405,-0.175775036,0.003157752,0.113020539,0.179108068,0.096843347,0.001058659,-0.106196836,-0.007465947,0.043752119,-0.173113436,0.032960385,0.058189794,-0.106816083,-0.07154268,-0.021169467,0.292119145,0.078518569,-0.131463766,-0.084293552,0.233985037,-0.090142965,-0.04943537,0.046198968,-0.157545775,-0.127415404,-0.252282172,0.151805356,0.35485974,0.084239818,-0.198163256,0.029927295,-0.219291523,-0.042767212,-0.041997883,0.066468008,-0.090537198,0.035973255,-0.10642726,0.066607051,0.190983698,0.002673316,-0.001776241,0.195899934,0.050472215,0.014294596,0.058046736,-0.026961278,-0.089117803,-0.039856933,-0.100351155,-0.039673708,0.103604428,-0.123048499,0.015103796,0.102268763,-0.188877583,0.229061842,0.102949657,-0.047498636,0.014178044,0.068131506,-0.133866325,-0.076952964,0.156213284,-0.214068666,0.16461283,0.165034547,0.081946537,0.159467712,0.013143945,0.129672945,-0.078400806,0.033372663,-0.064417683,-0.03164437,0.075279534,-0.020070687,0.050933558,0.067438029,M,20,Black-or-African-American
-0.1390187,0.092422552,0.066259213,-0.013787031,-0.03224976,-0.085828826,-9.51E-05,-0.123825602,0.190900818,-0.082609594,0.21438624,-0.030350676,-0.143979713,-0.053585172,0.004762642,0.097809903,-0.170200348,-0.152088031,-0.065006509,-0.089837372,0.071036972,-0.010558425,-0.029603135,0.09126395,-0.148873687,-0.329359412,-0.067797303,-0.188171327,0.020036582,-0.052581109,0.046527401,-0.019322202,-0.174618989,-0.05385242,-0.031176647,0.008745199,0.001604662,-0.01917389,0.200074852,-0.005024862,-0.179235503,-0.057414539,0.027334921,0.271235734,0.20492968,0.073692411,0.05735074,-0.065610409,0.124766245,-0.180413276,0.072095945,0.114638381,0.085633576,0.029151283,0.079468593,-0.166535288,-0.037773337,0.05927036,-0.159528822,0.06830138,0.044586383,-0.006999375,-0.051828146,-0.042936392,0.342394739,0.121954039,-0.094462015,-0.118396185,0.240352362,-0.166842282,-0.111415602,0.032405224,-0.15246588,-0.100011684,-0.29001689,0.004008531,0.444388866,0.024982927,-0.183838055,0.025134638,-0.154169291,-0.010261016,0.039738655,0.070791118,-0.077856541,0.016054466,-0.064489514,-0.027403906,0.246969387,0.036907893,-0.059353627,0.149064675,-0.039433531,-0.058639809,0.04576686,-0.0380757,-0.117908008,-0.023332495,-0.118611813,-0.114163786,0.053023048,-0.010013266,-0.008389778,0.166349158,-0.25536415,0.168754637,-0.008904949,0.002627468,0.003473444,0.075159177,-0.11663793,-0.047211375,0.190692633,-0.159471452,0.198830664,0.108560011,0.077599868,0.110435843,0.005893589,0.057786554,-0.051696595,0.066110209,-0.220940486,-0.026591163,0.045806803,-0.05311624,0.087166861,0.050665215,F,20,Black-or-African-American
-0.174480557,0.12010096,0.129518718,-0.02175612,-0.093855523,-0.087295592,0.037911184,-0.150312752,0.138691798,-0.08248806,0.24369517,-0.006101232,-0.2097449,-0.065080643,-0.038752671,0.156077728,-0.038975805,-0.185057178,-0.087711446,-0.047278516,0.062210705,-0.001474854,0.006215032,0.108485028,-0.066449113,-0.373389095,-0.037302494,-0.041335717,0.013336293,-0.042477384,0.002436863,0.11535044,-0.248863801,-0.039336748,0.001104582,0.054236859,-0.029797159,0.031349398,0.126815006,0.006316142,-0.214814276,-0.092296287,0.033586569,0.258078188,0.143897071,0.063775674,0.066317409,-0.094231687,-0.052772697,-0.213673681,0.050440889,0.151605815,0.070623666,0.014527798,-0.005202494,-0.188504368,-0.03356722,0.043939449,-0.186406359,0.091198638,0.058436833,-0.105955891,-0.163125649,-0.107403658,0.267529011,0.135408029,-0.158203185,-0.08134491,0.186454743,-0.197525442,-0.052202802,-0.000353466,-0.122193143,-0.177493736,-0.305266351,0.031925168,0.408124119,0.144132882,-0.224282414,0.009230457,-0.093946882,0.066330276,0.01767391,0.114754215,-0.129575923,0.067488916,-0.056510527,0.019539475,0.115085341,0.055341575,-0.039974801,0.244857565,-0.020981155,-0.012899207,0.018447943,0.024858214,-0.052049287,-0.067943588,-0.162324384,-0.090007737,-0.030761112,-0.053722754,0.0047304,0.135131985,-0.195191145,0.146770358,-0.016138062,0.025213769,0.028744467,0.081591472,-0.098964065,-0.158791587,0.093199186,-0.137365147,0.17538783,0.214402333,0.061456107,0.138899058,0.107557528,0.106639892,0.023550168,-0.013985395,-0.123053253,-0.019037448,0.107088938,-0.12066707,0.063045256,0.022021998,F,20,Black-or-African-American
-0.175463244,0.006600731,0.102031916,-0.052539207,-0.08479926,-0.104933396,0.075782821,-0.093181387,0.192343429,-0.095197514,0.336515427,-0.029698245,-0.264318198,-0.078264922,0.025390517,0.154820591,-0.129485071,-0.084105939,-0.110001169,-0.074813575,0.045332447,0.011328377,-0.005041376,0.082494244,-0.099552512,-0.378021389,-0.158658817,-0.146939382,0.0098199,-0.078815222,0.006945381,0.07235039,-0.189867094,-0.076931193,-0.076064616,-0.003553774,-0.033041667,-0.090055212,0.155717075,-0.008440217,-0.236644655,-0.095899448,0.020641036,0.200706914,0.138873488,-0.048796512,0.030258445,-0.035556681,0.012100143,-0.198975608,-0.016343793,0.118726216,0.114195839,0.027246449,0.019035,-0.121617079,-0.010487143,0.118333265,-0.237437755,-0.013860338,0.005392544,-0.118612364,-0.09032546,-0.006567515,0.267664343,0.139544696,-0.133435026,-0.091161236,0.256995767,-0.126414761,0.001021545,0.085475162,-0.194869116,-0.20362699,-0.301880479,0.069792591,0.436175466,0.006956572,-0.160748541,0.03357286,-0.243970886,-0.004417315,0.005187933,0.058334958,-0.033606075,0.003148094,-0.127772957,0.048701499,0.144733906,-0.054334912,0.014213616,0.251945198,0.003458213,-0.008733265,0.049963273,0.065301009,-0.047970727,-0.070849881,-0.085715428,-0.01161126,0.070429653,-0.08393319,-0.041997142,0.096232012,-0.186360598,0.10116826,0.08145608,-0.036069192,0.030310534,-0.024547042,-0.069626227,-0.130695015,0.137632594,-0.233862311,0.152815923,0.15516308,-0.009488948,0.156147629,-0.007366764,0.065398321,-0.095319748,-0.113441974,-0.187254444,0.021249233,0.118303508,-0.029806141,-0.008495829,0.005060566,F,20,Black-or-African-American
-0.110140152,0.088623397,0.076849133,-0.031293616,-0.038478103,-0.12100786,0.008892551,-0.185946405,0.147243366,-0.069861896,0.258099109,-0.018133488,-0.134469509,-0.040079609,-0.059106734,0.181455672,-0.143796176,-0.158533946,-0.03989407,-0.055811912,0.030711256,-0.02259453,-0.000592273,0.16992259,-0.152445465,-0.238383591,-0.167525232,-0.155440107,0.03689158,0.006543012,0.019525066,0.056425661,-0.231459752,0.013548817,0.031002123,-0.013694342,0.026867019,-0.073636465,0.195151597,0.039177109,-0.191223994,-0.056901507,0.053472161,0.242314771,0.246066689,-0.028690651,0.057744309,-0.032778259,0.022325112,-0.165843949,-0.00810292,0.105699778,0.132045954,0.055277165,-0.025728449,-0.167194501,-0.012223206,0.063779481,-0.215053365,0.002200954,-0.016345037,-0.079887316,-0.077445626,-0.045241408,0.30484584,0.137120783,-0.171771348,-0.109215014,0.262548149,-0.237981424,-0.000292897,0.091745056,-0.166224748,-0.143633232,-0.30249244,-0.02451781,0.463112026,0.121462092,-0.198312715,0.059414692,-0.191108868,0.038301755,-0.023881163,0.083321705,-0.033398293,0.037530273,-0.048191912,-0.041463003,0.227152631,-0.008477399,-0.035781868,0.231928244,-0.048352808,-0.054180223,0.017162379,-0.020449728,-0.00148745,-0.11984811,-0.056273635,-0.042351753,-0.161291331,-0.025676342,-0.027750751,0.11956346,-0.243319109,0.112201117,0.04509338,-0.036947019,-0.07567884,0.095351212,-0.116389588,-0.105510361,0.15376845,-0.269908309,0.159337372,0.147800028,-0.006403606,0.121067233,-0.01056741,0.116629511,-0.085439481,-0.059793714,-0.080331676,-0.042268213,0.07280311,-0.122486837,0.098788224,-0.003171433,F,20,Black-or-African-American
-0.133748561,-0.034799512,0.049156826,-0.008034833,-0.13022691,0.044148687,-0.049022261,-0.039667875,0.148842603,-0.156513229,0.150475994,-0.021112688,-0.175257355,-0.06906791,-0.023735505,0.171082601,-0.155581847,-0.200412482,-0.017035374,-0.010233369,-0.025207214,0.012974959,0.025037173,0.059694253,-0.148173854,-0.414087385,-0.089634664,-0.132204652,0.036036033,-0.051168025,-0.084404074,0.115125015,-0.185594589,-0.007922739,0.029327285,0.055357814,-0.018880391,-0.022099331,0.150171801,0.049061187,-0.194470257,-0.093310371,0.07581874,0.280065358,0.198724359,0.046993982,0.005129412,-0.013523418,0.050867796,-0.214138791,0.012704508,0.126452312,0.122411363,0.018661905,0.049462799,-0.111022092,0.01800359,0.092595801,-0.155048162,0.065403149,-0.02585776,-0.068676606,-0.029370917,-0.036524378,0.346221447,0.068661869,-0.092366278,-0.0871979,0.274556637,-0.116424158,-0.012558548,-0.019402165,-0.148317307,-0.151261196,-0.230722219,-0.038334101,0.402113438,0.097728461,-0.140997812,0.125236198,-0.108365223,-0.041225459,-0.018737786,0.117894918,-0.097588405,-0.00328692,-0.036789924,-0.007142507,0.188667387,0.004606131,0.051190998,0.143853366,-0.01430501,-0.055198424,0.102236576,-0.058267135,-0.083736613,-0.049566068,-0.152790606,-0.095001541,-0.069493718,-0.125661552,0.028669603,0.130877197,-0.210999206,0.099024072,0.017354347,-0.045914292,0.07076402,0.089087456,-0.102220587,-0.135566443,0.107698828,-0.244981065,0.118102819,0.149121419,0.082520396,0.179264799,0.041490912,0.130552337,-0.048382334,0.032616287,-0.148945689,-0.032246243,0.078554846,-0.085305981,0.021213654,0.05823867,F,20,Black-or-African-American
-0.145767599,0.09717045,0.121756509,0.034444101,-0.103878215,-0.116423741,0.048611429,-0.112817876,0.228171304,-0.138628885,0.240512431,0.010080915,-0.235416979,-0.152812585,0.048110735,0.199608743,-0.116530687,-0.186543867,-0.061519884,-0.088250585,0.072888047,0.026253924,0.059603624,0.067612797,-0.151363015,-0.402778208,-0.089155078,-0.120727852,-0.005075734,-0.027394969,-0.012096219,0.18595244,-0.163855553,-0.05234091,0.024772655,0.083505407,0.025564376,0.028473999,0.129869506,-0.033063754,-0.246438533,-0.085791618,0.056536451,0.233840466,0.150041521,-0.018565228,0.037243675,-0.048239626,0.031028237,-0.1872316,-0.004977945,0.104568079,0.105738401,0.032779679,0.105211444,-0.188141733,-0.059115533,0.081390977,-0.171865836,-0.015447294,-0.029348582,-0.145622149,-0.120654404,-0.08722201,0.278792322,0.080915123,-0.116822734,-0.08428932,0.224290058,-0.15417631,0.005271478,0.118256241,-0.157975316,-0.139736265,-0.260959178,-0.006059977,0.44107008,0.068090118,-0.198980346,0.043397572,-0.149165615,0.02639164,-0.027981728,0.095179126,-0.035895281,0.05962503,-0.101954751,-0.000906572,0.120115519,-0.04574028,0.021130638,0.258303404,0.019444544,0.056761533,0.025012534,-0.081629939,-0.048254907,-0.078151919,-0.152982026,-0.106872402,-0.057217594,-0.097360827,-0.040163565,0.039242052,-0.187916771,0.057568982,0.068262562,0.019847423,0.009173993,0.103468396,-0.077101409,-0.158394858,0.103474647,-0.262124449,0.147435591,0.1810368,-0.023495845,0.19984439,-0.015475826,0.127431929,-0.068211302,-0.092905402,-0.081612729,0.015718382,0.136077791,-0.092784077,-0.014343709,-0.001038356,F,20,Black-or-African-American
-0.154716492,0.052472219,0.067591615,0.013644785,-0.132014632,-0.079662092,-0.003117183,-0.136511162,0.15529795,-0.047944646,0.24583976,-0.03322047,-0.235986859,-0.105641127,-0.006717693,0.207610086,-0.117007948,-0.17078878,-0.011844307,-0.000807017,-0.038589448,-0.074413493,0.055429712,0.13628079,-0.148618937,-0.383922696,-0.119846448,-0.123422623,-0.016316013,-0.033999044,-0.035897922,0.117850289,-0.207168907,-0.058979727,0.032266319,0.093943186,-0.041129395,-0.02470424,0.196410224,9.38E-05,-0.258758485,-0.10414318,0.073264927,0.271075726,0.190064922,0.026993278,0.061322536,-0.011825491,0.0036611,-0.255587041,0.073339812,0.130224705,0.111444205,0.00341397,0.009282526,-0.149845585,-0.055318356,0.124015495,-0.18592152,0.011894338,0.014598705,-0.060102295,-0.07813631,-0.061039705,0.35102284,0.177565053,-0.157727659,-0.043770857,0.286566168,-0.166612759,-0.009154173,0.032560721,-0.143197924,-0.187303901,-0.334696323,0.01233907,0.448857486,0.088828757,-0.178320631,0.006178508,-0.175127327,0.015566897,-0.072102576,0.091016747,-0.061305027,0.021451268,-0.088674553,-0.030298367,0.183490604,-0.023522781,0.040819302,0.228104249,0.013985014,-0.037766136,0.046084024,0.035315808,-0.044895347,-0.104526773,-0.158850685,-0.091728702,-0.032775544,-0.078578256,0.021780921,0.148916245,-0.260636508,0.091918834,0.05799634,-0.041104428,0.050161865,0.10420303,-0.083010286,-0.188305676,0.133172557,-0.250024319,0.149713308,0.160037205,0.00804887,0.147925854,0.021114539,0.129674479,-0.052166115,-0.07857389,-0.084769912,-0.035167456,0.075755954,-0.078786112,0.021084648,0.062622257,F,20,Black-or-African-American
-0.191080675,0.051626191,0.083342373,-0.093344554,-0.060596693,-0.043588683,0.035781428,-0.158113629,0.198273435,-0.090038016,0.280769825,-0.037055299,-0.222765237,-0.154405653,0.036437731,0.186079994,-0.188327312,-0.132320762,-0.050977234,-0.059979029,0.034016736,-0.032935746,0.016102742,0.115026563,-0.168815523,-0.375185013,-0.091679014,-0.217932552,0.008229788,-0.026140539,0.019876733,0.054788053,-0.172545001,0.002882846,-0.003460869,0.049041659,-0.026151091,-0.050348125,0.168683469,-0.004906338,-0.162019372,-0.029687766,0.008555964,0.200851083,0.188570067,0.000307119,0.068239674,-0.083601102,0.09679924,-0.203124493,0.017891942,0.114310309,0.065365158,0.015714642,0.092568994,-0.159246728,-0.019783456,0.075466715,-0.246576205,0.023164524,0.01548218,-0.069300093,-0.112315632,-0.087568983,0.266793817,0.140167266,-0.178080693,-0.049147174,0.222532734,-0.136891291,0.023204884,0.05015637,-0.173803419,-0.151571006,-0.255927294,0.018407041,0.422196001,0.099480219,-0.223882496,-0.043979958,-0.191583276,0.008898772,-0.017708939,0.055196438,-0.046530209,-0.050627105,-0.071492925,-0.030264419,0.124484107,-0.00061953,0.072579652,0.258171111,-0.005778044,-0.05277076,-0.004845401,-0.020127762,-0.130157501,-0.108911872,-0.060964469,-0.10525734,-0.062433612,-0.091161489,0.004370138,0.087742016,-0.255123705,0.158049345,0.028056003,-0.0441771,-0.006924814,0.032689814,-0.047703907,-0.070313647,0.138894543,-0.220074013,0.153372258,0.15806818,0.044886921,0.16649273,-0.034708578,0.100978382,-0.148487568,-0.023845211,-0.121049806,-0.025127515,0.045964487,-0.055713754,0.0338553,-0.012804758,F,20,Black-or-African-American
-0.15604198,0.016876265,0.137005031,-0.121456906,-0.061786097,-0.083898969,0.100827195,-0.137099162,0.177565575,-0.088602521,0.223551825,-0.019024931,-0.289520174,-0.091176555,0.065372854,0.105942458,-0.141777575,-0.182426974,-0.036797859,-0.081569538,0.015312999,-0.030238565,0.008342132,0.052992277,-0.097903498,-0.335568666,-0.160363197,-0.081095681,0.000676032,0.069892474,0.057439208,0.077601105,-0.244528294,-0.025129132,-0.01138306,0.063452095,-0.041476637,-0.078580365,0.156888157,0.008463115,-0.164534166,-0.14433758,-0.034965642,0.190772206,0.109060556,-0.01439154,0.0525622,-0.02386586,-0.014181349,-0.254213303,0.025814874,0.181324393,0.148453444,-0.025784139,0.016128112,-0.168908566,0.01708613,0.073168322,-0.205989778,0.002527564,0.010443717,-0.147880197,-0.10360346,-0.096098207,0.297837228,0.1822979,-0.135376722,-0.139170885,0.225942165,-0.128432333,-0.039876625,0.048023131,-0.205364108,-0.112908542,-0.31746456,0.02262993,0.420819521,0.051762208,-0.160083413,0.012885243,-0.262321204,0.095830247,-0.038196322,0.036274709,-0.146724671,0.058430988,-0.126268029,0.00961981,0.138832644,-0.072193868,-0.077605784,0.172037378,-0.037526757,0.04499191,0.021544112,-0.081390701,0.007517319,-0.08152312,-0.081957608,-0.042447504,0.038924247,-0.09674608,0.005439106,0.171847031,-0.243557706,0.079303786,0.013198512,-0.065402091,0.016026661,0.000254452,-0.11837437,-0.120436087,0.14386937,-0.254799873,0.159107253,0.205481529,-0.042166434,0.141415387,0.020367995,0.089227565,-0.113238066,-0.036191888,-0.128282875,-0.007977042,0.095441394,-0.008916442,0.041762277,0.018831698,F,30,Black-or-African-American
-0.126075149,0.007093098,0.13918899,-0.030332915,-0.071275033,-0.025869951,0.038155355,-0.174656436,0.20695895,-0.223639458,0.271070063,-0.025922801,-0.182621285,-0.098436303,0.065098107,0.151319876,-0.162687272,-0.19438535,-0.048130061,-0.080670208,-0.068920553,0.007153859,0.02320341,0.077886686,-0.135361031,-0.287100434,-0.146633372,-0.161165059,0.049485624,-0.038961664,0.015955728,0.049161159,-0.216464549,0.017757937,-0.028761368,0.037814692,-0.028494075,-0.084037021,0.178785771,-0.046558633,-0.200413182,-0.081035368,-0.019625405,0.20093675,0.138978541,-0.002437917,-0.013993568,-0.051829733,0.062733017,-0.234260798,0.037582476,0.079352781,0.108956113,-0.01054094,0.034050275,-0.184651017,-0.062428087,0.03933543,-0.133543059,0.012834881,-0.022423893,-0.073788695,-0.061810821,-0.089073122,0.317397177,0.12970224,-0.124557205,-0.116041467,0.23735857,-0.177820504,-0.02011795,0.146950915,-0.14572449,-0.128618985,-0.275312275,-0.027904462,0.45831871,0.042730808,-0.152139574,0.007094685,-0.218483508,0.034544595,-0.048604459,0.065987326,-0.044426337,0.008584887,-0.059174605,-0.027707174,0.242323503,-0.066530533,-0.047856271,0.195837721,-0.035403162,-0.023989227,-0.00084676,-0.100579716,0.038825627,-0.101892628,-0.086621545,-0.052339368,-0.045755338,-0.050273702,-0.050780229,0.113399483,-0.27823174,0.134838104,0.061403558,-0.070323274,0.057567447,0.085823417,-0.154404879,-0.090282306,0.198007137,-0.345066339,0.158473134,0.166588709,0.032081656,0.177868366,-0.021098569,0.1260795,-0.116374977,-0.035549782,-0.136484861,-0.062965855,0.100954041,-0.057897829,0.045062974,0.034823187,F,20,Black-or-African-American
-0.078680657,0.03796079,0.117731892,-0.05359792,-0.039515156,-0.111113548,0.009811757,-0.170216829,0.148310572,-0.1074076,0.298508048,-0.031412654,-0.205214411,-0.056367312,0.016080078,0.135169327,-0.13092719,-0.103672042,0.015110023,-0.037530191,0.116981797,-0.002854333,0.000470232,0.077319816,-0.147840291,-0.268653363,-0.172034636,-0.146578968,0.02605697,-0.049922436,0.022565678,0.073134735,-0.196415827,0.04186048,-0.036007255,-0.014813291,0.025046751,-0.133363217,0.216068834,0.042094298,-0.201293647,-0.056553617,-0.081914291,0.197301194,0.123375088,-0.080607466,0.054341216,-0.030651741,0.02717039,-0.145815581,-0.00581494,0.128481358,0.124075279,-0.025601737,-0.03408834,-0.105847582,-0.003809001,0.076239407,-0.228714049,-0.006497358,0.072381437,-0.139849633,-0.104160234,-0.059250295,0.254094422,0.132753685,-0.172979355,-0.070129812,0.180544063,-0.101971425,-0.039802454,0.05774891,-0.22352989,-0.154460087,-0.252765089,0.035260111,0.415952444,0.036857672,-0.255655855,0.022394083,-0.188527152,0.072865337,0.082936183,0.096994758,0.017296143,0.009288676,-0.091800511,0.017745852,0.175586879,-0.082224816,-0.044996142,0.219070524,-0.05632937,0.020809824,-0.024239428,-0.03380999,0.017687989,-0.079972401,-0.012852773,0.000770546,-0.00171601,-0.013523421,-0.069877975,0.155818909,-0.198409468,0.100486301,0.064861417,-0.057288006,0.023958337,-0.009025123,-0.119610347,-0.10189271,0.108399555,-0.24993962,0.1481314,0.134870827,-0.026969925,0.104698002,-0.009231928,0.089707106,-0.08096543,-0.073777542,-0.196618512,-0.032136768,0.14095363,-0.005790169,0.049742218,-0.06951195,F,20,Black-or-African-American
